I 06.25/06:34:14 main.py:23  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/WAIRD/adapter//seed3407_0.0_1.0
I 06.25/06:34:14 main.py:24  ] => PyTorch Version: 2.5.1
I 06.25/06:34:14 init.py:13  ] Random seed set to 3407
I 06.25/06:34:14 init.py:92  ] Running on GPU 1
I 06.25/06:34:22 init.py:126 ] pretrained decoder loaded and frozen from exps/WAIRD/seed42/transnet_transnet/checkpoints/best_nmse.pth
I 06.25/06:34:22 init.py:134 ] pretrained encoder loaded and frozen from exps/WAIRD/seed3407/transnet_transnet/checkpoints/best_nmse.pth
I 06.25/06:34:23 init.py:148 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/WAIRD/seed42/transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/WAIRD/seed3407/transnet_transnet/checkpoints/best_nmse.pth; adapter: mlp; adapter_hidden_dim: 2048]
I 06.25/06:34:23 init.py:153 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 64, 64); input dim=8192
I 06.25/06:34:23 init.py:158 ] => Model Flops: 1.7653e+02M
I 06.25/06:34:23 init.py:159 ] => Model Params Num: 4.3020e+01M

I 06.25/06:34:23 init.py:160 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=8192, out_features=2048, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=2048, out_features=8192, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): MLPAdapter(
    (norm): LayerNorm((2048,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=2048, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=2048, bias=True)
    )
  )
)
**********

I 06.25/06:34:23 init.py:33  ] 
I 06.25/06:57:15 solver.py:175 ] Epoch: [102/400][340/352] lr: 1.89e-04 | recon: 5.1479e-03 code: 9.4988e-03 total: 9.4988e-03 | time: 0.043
I 06.25/06:57:15 solver.py:195 ] => Train  Recon loss: 5.1528e-03 | Code loss: 9.5025e-03 | Total: 9.5025e-03 | adapter/W1_norm=9.3984e+01 | adapter/W1_mean=-2.9355e-04 | adapter/W1_std=4.5890e-02 | adapter/W2_norm=2.3151e+01 | adapter/W2_mean=-4.7696e-07 | adapter/W2_std=1.1304e-02 | adapter/delta_ratio=1.5584e+00

I 06.25/06:57:15 solver.py:275 ] 
=! Best NMSE: -1.9236e+01 (epoch=90)

I 06.25/06:57:16 solver.py:175 ] Epoch: [103/400][20/352] lr: 1.89e-04 | recon: 5.3694e-03 code: 9.5033e-03 total: 9.5033e-03 | time: 0.035
I 06.25/06:57:17 solver.py:175 ] Epoch: [103/400][40/352] lr: 1.89e-04 | recon: 5.2553e-03 code: 9.5452e-03 total: 9.5452e-03 | time: 0.037
I 06.25/06:57:17 solver.py:175 ] Epoch: [103/400][60/352] lr: 1.89e-04 | recon: 5.0974e-03 code: 9.5008e-03 total: 9.5008e-03 | time: 0.036
I 06.25/06:57:18 solver.py:175 ] Epoch: [103/400][80/352] lr: 1.89e-04 | recon: 5.1009e-03 code: 9.6059e-03 total: 9.6059e-03 | time: 0.036
I 06.25/06:57:19 solver.py:175 ] Epoch: [103/400][100/352] lr: 1.89e-04 | recon: 5.0972e-03 code: 9.5583e-03 total: 9.5583e-03 | time: 0.035
I 06.25/06:57:20 solver.py:175 ] Epoch: [103/400][120/352] lr: 1.89e-04 | recon: 5.1209e-03 code: 9.5666e-03 total: 9.5666e-03 | time: 0.035
I 06.25/06:57:20 solver.py:175 ] Epoch: [103/400][140/352] lr: 1.89e-04 | recon: 5.0970e-03 code: 9.5310e-03 total: 9.5310e-03 | time: 0.035
I 06.25/06:57:21 solver.py:175 ] Epoch: [103/400][160/352] lr: 1.89e-04 | recon: 5.0912e-03 code: 9.5198e-03 total: 9.5198e-03 | time: 0.035
I 06.25/06:57:22 solver.py:175 ] Epoch: [103/400][180/352] lr: 1.89e-04 | recon: 5.1022e-03 code: 9.4993e-03 total: 9.4993e-03 | time: 0.035
I 06.25/06:57:22 solver.py:175 ] Epoch: [103/400][200/352] lr: 1.89e-04 | recon: 5.0713e-03 code: 9.4943e-03 total: 9.4943e-03 | time: 0.035
I 06.25/06:57:23 solver.py:175 ] Epoch: [103/400][220/352] lr: 1.89e-04 | recon: 5.0822e-03 code: 9.5039e-03 total: 9.5039e-03 | time: 0.035
I 06.25/06:57:24 solver.py:175 ] Epoch: [103/400][240/352] lr: 1.89e-04 | recon: 5.0971e-03 code: 9.4816e-03 total: 9.4816e-03 | time: 0.035
I 06.25/06:57:24 solver.py:175 ] Epoch: [103/400][260/352] lr: 1.89e-04 | recon: 5.0958e-03 code: 9.4661e-03 total: 9.4661e-03 | time: 0.035
I 06.25/06:57:25 solver.py:175 ] Epoch: [103/400][280/352] lr: 1.89e-04 | recon: 5.1318e-03 code: 9.4740e-03 total: 9.4740e-03 | time: 0.035
I 06.25/06:57:26 solver.py:175 ] Epoch: [103/400][300/352] lr: 1.89e-04 | recon: 5.1213e-03 code: 9.4615e-03 total: 9.4615e-03 | time: 0.035
I 06.25/06:57:27 solver.py:175 ] Epoch: [103/400][320/352] lr: 1.89e-04 | recon: 5.1176e-03 code: 9.4551e-03 total: 9.4551e-03 | time: 0.035
I 06.25/06:57:27 solver.py:175 ] Epoch: [103/400][340/352] lr: 1.89e-04 | recon: 5.1339e-03 code: 9.4591e-03 total: 9.4591e-03 | time: 0.035
I 06.25/06:57:28 solver.py:195 ] => Train  Recon loss: 5.1352e-03 | Code loss: 9.4702e-03 | Total: 9.4702e-03 | adapter/W1_norm=9.4062e+01 | adapter/W1_mean=-2.9377e-04 | adapter/W1_std=4.5928e-02 | adapter/W2_norm=2.3212e+01 | adapter/W2_mean=-4.6237e-07 | adapter/W2_std=1.1334e-02 | adapter/delta_ratio=1.5415e+00

I 06.25/06:57:28 solver.py:275 ] 
=! Best NMSE: -1.9236e+01 (epoch=90)

I 06.25/06:57:28 solver.py:175 ] Epoch: [104/400][20/352] lr: 1.89e-04 | recon: 5.1611e-03 code: 9.2663e-03 total: 9.2663e-03 | time: 0.039
I 06.25/06:57:29 solver.py:175 ] Epoch: [104/400][40/352] lr: 1.89e-04 | recon: 5.4193e-03 code: 9.4000e-03 total: 9.4000e-03 | time: 0.038
I 06.25/06:57:30 solver.py:175 ] Epoch: [104/400][60/352] lr: 1.89e-04 | recon: 5.3152e-03 code: 9.3965e-03 total: 9.3965e-03 | time: 0.037
I 06.25/06:57:31 solver.py:175 ] Epoch: [104/400][80/352] lr: 1.89e-04 | recon: 5.2031e-03 code: 9.2909e-03 total: 9.2909e-03 | time: 0.036
I 06.25/06:57:31 solver.py:175 ] Epoch: [104/400][100/352] lr: 1.89e-04 | recon: 5.1756e-03 code: 9.2903e-03 total: 9.2903e-03 | time: 0.036
I 06.25/06:57:32 solver.py:175 ] Epoch: [104/400][120/352] lr: 1.89e-04 | recon: 5.1574e-03 code: 9.3074e-03 total: 9.3074e-03 | time: 0.036
I 06.25/06:57:33 solver.py:175 ] Epoch: [104/400][140/352] lr: 1.89e-04 | recon: 5.1652e-03 code: 9.3534e-03 total: 9.3534e-03 | time: 0.035
I 06.25/06:57:33 solver.py:175 ] Epoch: [104/400][160/352] lr: 1.89e-04 | recon: 5.1380e-03 code: 9.4265e-03 total: 9.4265e-03 | time: 0.035
I 06.25/06:57:34 solver.py:175 ] Epoch: [104/400][180/352] lr: 1.89e-04 | recon: 5.1178e-03 code: 9.4018e-03 total: 9.4018e-03 | time: 0.034
I 06.25/06:57:35 solver.py:175 ] Epoch: [104/400][200/352] lr: 1.89e-04 | recon: 5.1159e-03 code: 9.3995e-03 total: 9.3995e-03 | time: 0.034
I 06.25/06:57:35 solver.py:175 ] Epoch: [104/400][220/352] lr: 1.89e-04 | recon: 5.0940e-03 code: 9.4178e-03 total: 9.4178e-03 | time: 0.034
I 06.25/06:57:36 solver.py:175 ] Epoch: [104/400][240/352] lr: 1.89e-04 | recon: 5.0974e-03 code: 9.4578e-03 total: 9.4578e-03 | time: 0.035
I 06.25/06:57:37 solver.py:175 ] Epoch: [104/400][260/352] lr: 1.89e-04 | recon: 5.1127e-03 code: 9.4803e-03 total: 9.4803e-03 | time: 0.035
I 06.25/06:57:37 solver.py:175 ] Epoch: [104/400][280/352] lr: 1.89e-04 | recon: 5.1108e-03 code: 9.4638e-03 total: 9.4638e-03 | time: 0.034
I 06.25/06:57:38 solver.py:175 ] Epoch: [104/400][300/352] lr: 1.89e-04 | recon: 5.1307e-03 code: 9.4799e-03 total: 9.4799e-03 | time: 0.035
I 06.25/06:57:39 solver.py:175 ] Epoch: [104/400][320/352] lr: 1.89e-04 | recon: 5.1201e-03 code: 9.4479e-03 total: 9.4479e-03 | time: 0.034
I 06.25/06:57:39 solver.py:175 ] Epoch: [104/400][340/352] lr: 1.89e-04 | recon: 5.1369e-03 code: 9.4554e-03 total: 9.4554e-03 | time: 0.034
I 06.25/06:57:40 solver.py:195 ] => Train  Recon loss: 5.1336e-03 | Code loss: 9.4499e-03 | Total: 9.4499e-03 | adapter/W1_norm=9.4139e+01 | adapter/W1_mean=-2.9364e-04 | adapter/W1_std=4.5965e-02 | adapter/W2_norm=2.3273e+01 | adapter/W2_mean=-3.3586e-07 | adapter/W2_std=1.1364e-02 | adapter/delta_ratio=1.5607e+00

I 06.25/06:57:40 solver.py:275 ] 
=! Best NMSE: -1.9236e+01 (epoch=90)

I 06.25/06:57:41 solver.py:175 ] Epoch: [105/400][20/352] lr: 1.89e-04 | recon: 5.1635e-03 code: 9.2102e-03 total: 9.2102e-03 | time: 0.038
I 06.25/06:57:41 solver.py:175 ] Epoch: [105/400][40/352] lr: 1.89e-04 | recon: 5.2076e-03 code: 9.2433e-03 total: 9.2433e-03 | time: 0.037
I 06.25/06:57:42 solver.py:175 ] Epoch: [105/400][60/352] lr: 1.89e-04 | recon: 5.1975e-03 code: 9.2795e-03 total: 9.2795e-03 | time: 0.036
I 06.25/06:57:43 solver.py:175 ] Epoch: [105/400][80/352] lr: 1.89e-04 | recon: 5.2013e-03 code: 9.4045e-03 total: 9.4045e-03 | time: 0.036
I 06.25/06:57:43 solver.py:175 ] Epoch: [105/400][100/352] lr: 1.89e-04 | recon: 5.1572e-03 code: 9.4054e-03 total: 9.4054e-03 | time: 0.036
I 06.25/06:57:44 solver.py:175 ] Epoch: [105/400][120/352] lr: 1.88e-04 | recon: 5.1639e-03 code: 9.4841e-03 total: 9.4841e-03 | time: 0.035
I 06.25/06:57:45 solver.py:175 ] Epoch: [105/400][140/352] lr: 1.88e-04 | recon: 5.1608e-03 code: 9.4710e-03 total: 9.4710e-03 | time: 0.035
I 06.25/06:57:45 solver.py:175 ] Epoch: [105/400][160/352] lr: 1.88e-04 | recon: 5.1307e-03 code: 9.4221e-03 total: 9.4221e-03 | time: 0.035
I 06.25/06:57:46 solver.py:175 ] Epoch: [105/400][180/352] lr: 1.88e-04 | recon: 5.1502e-03 code: 9.4111e-03 total: 9.4111e-03 | time: 0.035
I 06.25/06:57:47 solver.py:175 ] Epoch: [105/400][200/352] lr: 1.88e-04 | recon: 5.1400e-03 code: 9.4278e-03 total: 9.4278e-03 | time: 0.035
I 06.25/06:57:47 solver.py:175 ] Epoch: [105/400][220/352] lr: 1.88e-04 | recon: 5.1500e-03 code: 9.4577e-03 total: 9.4577e-03 | time: 0.035
I 06.25/06:57:48 solver.py:175 ] Epoch: [105/400][240/352] lr: 1.88e-04 | recon: 5.1402e-03 code: 9.4322e-03 total: 9.4322e-03 | time: 0.035
I 06.25/06:57:49 solver.py:175 ] Epoch: [105/400][260/352] lr: 1.88e-04 | recon: 5.1619e-03 code: 9.4406e-03 total: 9.4406e-03 | time: 0.035
I 06.25/06:57:49 solver.py:175 ] Epoch: [105/400][280/352] lr: 1.88e-04 | recon: 5.1527e-03 code: 9.4144e-03 total: 9.4144e-03 | time: 0.035
I 06.25/06:57:50 solver.py:175 ] Epoch: [105/400][300/352] lr: 1.88e-04 | recon: 5.1564e-03 code: 9.4230e-03 total: 9.4230e-03 | time: 0.034
I 06.25/06:57:51 solver.py:175 ] Epoch: [105/400][320/352] lr: 1.88e-04 | recon: 5.1510e-03 code: 9.4203e-03 total: 9.4203e-03 | time: 0.035
I 06.25/06:57:52 solver.py:175 ] Epoch: [105/400][340/352] lr: 1.88e-04 | recon: 5.1268e-03 code: 9.4037e-03 total: 9.4037e-03 | time: 0.035
I 06.25/06:57:52 solver.py:195 ] => Train  Recon loss: 5.1174e-03 | Code loss: 9.4112e-03 | Total: 9.4112e-03 | adapter/W1_norm=9.4221e+01 | adapter/W1_mean=-2.9369e-04 | adapter/W1_std=4.6005e-02 | adapter/W2_norm=2.3335e+01 | adapter/W2_mean=-6.5360e-07 | adapter/W2_std=1.1394e-02 | adapter/delta_ratio=1.5571e+00

I 06.25/06:57:52 solver.py:275 ] 
=! Best NMSE: -1.9236e+01 (epoch=90)

I 06.25/06:57:53 solver.py:175 ] Epoch: [106/400][20/352] lr: 1.88e-04 | recon: 5.0152e-03 code: 9.0979e-03 total: 9.0979e-03 | time: 0.038
I 06.25/06:57:54 solver.py:175 ] Epoch: [106/400][40/352] lr: 1.88e-04 | recon: 5.1119e-03 code: 9.1151e-03 total: 9.1151e-03 | time: 0.037
I 06.25/06:57:54 solver.py:175 ] Epoch: [106/400][60/352] lr: 1.88e-04 | recon: 5.0407e-03 code: 9.0717e-03 total: 9.0717e-03 | time: 0.037
I 06.25/06:57:55 solver.py:175 ] Epoch: [106/400][80/352] lr: 1.88e-04 | recon: 5.0380e-03 code: 9.1737e-03 total: 9.1737e-03 | time: 0.036
I 06.25/06:57:56 solver.py:175 ] Epoch: [106/400][100/352] lr: 1.88e-04 | recon: 5.1036e-03 code: 9.2950e-03 total: 9.2950e-03 | time: 0.036
I 06.25/06:57:57 solver.py:175 ] Epoch: [106/400][120/352] lr: 1.88e-04 | recon: 5.0972e-03 code: 9.2610e-03 total: 9.2610e-03 | time: 0.037
I 06.25/06:57:57 solver.py:175 ] Epoch: [106/400][140/352] lr: 1.88e-04 | recon: 5.0770e-03 code: 9.2938e-03 total: 9.2938e-03 | time: 0.037
I 06.25/06:57:58 solver.py:175 ] Epoch: [106/400][160/352] lr: 1.88e-04 | recon: 5.1079e-03 code: 9.3062e-03 total: 9.3062e-03 | time: 0.037
I 06.25/06:57:59 solver.py:175 ] Epoch: [106/400][180/352] lr: 1.88e-04 | recon: 5.1006e-03 code: 9.3645e-03 total: 9.3645e-03 | time: 0.037
I 06.25/06:57:59 solver.py:175 ] Epoch: [106/400][200/352] lr: 1.88e-04 | recon: 5.1013e-03 code: 9.3818e-03 total: 9.3818e-03 | time: 0.037
I 06.25/06:58:01 solver.py:175 ] Epoch: [106/400][220/352] lr: 1.88e-04 | recon: 5.1261e-03 code: 9.3867e-03 total: 9.3867e-03 | time: 0.038
I 06.25/06:58:02 solver.py:175 ] Epoch: [106/400][240/352] lr: 1.88e-04 | recon: 5.1211e-03 code: 9.3783e-03 total: 9.3783e-03 | time: 0.042
I 06.25/06:58:04 solver.py:175 ] Epoch: [106/400][260/352] lr: 1.88e-04 | recon: 5.1310e-03 code: 9.3618e-03 total: 9.3618e-03 | time: 0.047
I 06.25/06:58:05 solver.py:175 ] Epoch: [106/400][280/352] lr: 1.88e-04 | recon: 5.1075e-03 code: 9.3409e-03 total: 9.3409e-03 | time: 0.047
I 06.25/06:58:06 solver.py:175 ] Epoch: [106/400][300/352] lr: 1.88e-04 | recon: 5.1185e-03 code: 9.3581e-03 total: 9.3581e-03 | time: 0.046
I 06.25/06:58:07 solver.py:175 ] Epoch: [106/400][320/352] lr: 1.88e-04 | recon: 5.1198e-03 code: 9.3565e-03 total: 9.3565e-03 | time: 0.046
I 06.25/06:58:08 solver.py:175 ] Epoch: [106/400][340/352] lr: 1.88e-04 | recon: 5.1166e-03 code: 9.3936e-03 total: 9.3936e-03 | time: 0.046
I 06.25/06:58:08 solver.py:195 ] => Train  Recon loss: 5.1182e-03 | Code loss: 9.3909e-03 | Total: 9.3909e-03 | adapter/W1_norm=9.4307e+01 | adapter/W1_mean=-2.9369e-04 | adapter/W1_std=4.6048e-02 | adapter/W2_norm=2.3397e+01 | adapter/W2_mean=-5.5749e-07 | adapter/W2_std=1.1424e-02 | adapter/delta_ratio=1.5575e+00

I 06.25/06:58:08 solver.py:275 ] 
=! Best NMSE: -1.9236e+01 (epoch=90)

I 06.25/06:58:09 solver.py:175 ] Epoch: [107/400][20/352] lr: 1.88e-04 | recon: 5.2581e-03 code: 9.2297e-03 total: 9.2297e-03 | time: 0.040
I 06.25/06:58:10 solver.py:175 ] Epoch: [107/400][40/352] lr: 1.88e-04 | recon: 5.1291e-03 code: 9.4306e-03 total: 9.4306e-03 | time: 0.036
I 06.25/06:58:10 solver.py:175 ] Epoch: [107/400][60/352] lr: 1.88e-04 | recon: 5.1441e-03 code: 9.3420e-03 total: 9.3420e-03 | time: 0.036
I 06.25/06:58:11 solver.py:175 ] Epoch: [107/400][80/352] lr: 1.88e-04 | recon: 5.0873e-03 code: 9.2781e-03 total: 9.2781e-03 | time: 0.035
I 06.25/06:58:12 solver.py:175 ] Epoch: [107/400][100/352] lr: 1.88e-04 | recon: 5.0989e-03 code: 9.2673e-03 total: 9.2673e-03 | time: 0.035
I 06.25/06:58:12 solver.py:175 ] Epoch: [107/400][120/352] lr: 1.88e-04 | recon: 5.0397e-03 code: 9.2513e-03 total: 9.2513e-03 | time: 0.035
I 06.25/06:58:13 solver.py:175 ] Epoch: [107/400][140/352] lr: 1.88e-04 | recon: 5.0153e-03 code: 9.2783e-03 total: 9.2783e-03 | time: 0.035
I 06.25/06:58:14 solver.py:175 ] Epoch: [107/400][160/352] lr: 1.88e-04 | recon: 5.0219e-03 code: 9.2581e-03 total: 9.2581e-03 | time: 0.035
I 06.25/06:58:15 solver.py:175 ] Epoch: [107/400][180/352] lr: 1.88e-04 | recon: 5.0382e-03 code: 9.2662e-03 total: 9.2662e-03 | time: 0.035
I 06.25/06:58:15 solver.py:175 ] Epoch: [107/400][200/352] lr: 1.88e-04 | recon: 5.0487e-03 code: 9.2690e-03 total: 9.2690e-03 | time: 0.035
I 06.25/06:58:16 solver.py:175 ] Epoch: [107/400][220/352] lr: 1.88e-04 | recon: 5.0464e-03 code: 9.2759e-03 total: 9.2759e-03 | time: 0.035
I 06.25/06:58:17 solver.py:175 ] Epoch: [107/400][240/352] lr: 1.88e-04 | recon: 5.0415e-03 code: 9.2885e-03 total: 9.2885e-03 | time: 0.035
I 06.25/06:58:17 solver.py:175 ] Epoch: [107/400][260/352] lr: 1.88e-04 | recon: 5.0543e-03 code: 9.2974e-03 total: 9.2974e-03 | time: 0.035
I 06.25/06:58:18 solver.py:175 ] Epoch: [107/400][280/352] lr: 1.88e-04 | recon: 5.0530e-03 code: 9.3340e-03 total: 9.3340e-03 | time: 0.035
I 06.25/06:58:19 solver.py:175 ] Epoch: [107/400][300/352] lr: 1.88e-04 | recon: 5.0752e-03 code: 9.3336e-03 total: 9.3336e-03 | time: 0.035
I 06.25/06:58:19 solver.py:175 ] Epoch: [107/400][320/352] lr: 1.88e-04 | recon: 5.0863e-03 code: 9.3183e-03 total: 9.3183e-03 | time: 0.035
I 06.25/06:58:20 solver.py:175 ] Epoch: [107/400][340/352] lr: 1.88e-04 | recon: 5.0823e-03 code: 9.3123e-03 total: 9.3123e-03 | time: 0.035
I 06.25/06:58:21 solver.py:195 ] => Train  Recon loss: 5.0907e-03 | Code loss: 9.3165e-03 | Total: 9.3165e-03 | adapter/W1_norm=9.4377e+01 | adapter/W1_mean=-2.9398e-04 | adapter/W1_std=4.6082e-02 | adapter/W2_norm=2.3454e+01 | adapter/W2_mean=-9.8950e-08 | adapter/W2_std=1.1452e-02 | adapter/delta_ratio=1.5519e+00

I 06.25/06:58:21 solver.py:275 ] 
=! Best NMSE: -1.9236e+01 (epoch=90)

I 06.25/06:58:21 solver.py:175 ] Epoch: [108/400][20/352] lr: 1.88e-04 | recon: 5.4394e-03 code: 9.0616e-03 total: 9.0616e-03 | time: 0.036
I 06.25/06:58:22 solver.py:175 ] Epoch: [108/400][40/352] lr: 1.88e-04 | recon: 5.1115e-03 code: 9.1685e-03 total: 9.1685e-03 | time: 0.033
I 06.25/06:58:23 solver.py:175 ] Epoch: [108/400][60/352] lr: 1.87e-04 | recon: 5.1766e-03 code: 9.2892e-03 total: 9.2892e-03 | time: 0.034
I 06.25/06:58:23 solver.py:175 ] Epoch: [108/400][80/352] lr: 1.87e-04 | recon: 5.1621e-03 code: 9.2681e-03 total: 9.2681e-03 | time: 0.035
I 06.25/06:58:24 solver.py:175 ] Epoch: [108/400][100/352] lr: 1.87e-04 | recon: 5.0989e-03 code: 9.2422e-03 total: 9.2422e-03 | time: 0.035
I 06.25/06:58:25 solver.py:175 ] Epoch: [108/400][120/352] lr: 1.87e-04 | recon: 5.0975e-03 code: 9.2465e-03 total: 9.2465e-03 | time: 0.034
I 06.25/06:58:25 solver.py:175 ] Epoch: [108/400][140/352] lr: 1.87e-04 | recon: 5.0521e-03 code: 9.2189e-03 total: 9.2189e-03 | time: 0.034
I 06.25/06:58:26 solver.py:175 ] Epoch: [108/400][160/352] lr: 1.87e-04 | recon: 5.0144e-03 code: 9.2200e-03 total: 9.2200e-03 | time: 0.034
I 06.25/06:58:27 solver.py:175 ] Epoch: [108/400][180/352] lr: 1.87e-04 | recon: 4.9751e-03 code: 9.2111e-03 total: 9.2111e-03 | time: 0.034
I 06.25/06:58:27 solver.py:175 ] Epoch: [108/400][200/352] lr: 1.87e-04 | recon: 4.9789e-03 code: 9.2255e-03 total: 9.2255e-03 | time: 0.034
I 06.25/06:58:28 solver.py:175 ] Epoch: [108/400][220/352] lr: 1.87e-04 | recon: 4.9771e-03 code: 9.2282e-03 total: 9.2282e-03 | time: 0.034
I 06.25/06:58:29 solver.py:175 ] Epoch: [108/400][240/352] lr: 1.87e-04 | recon: 5.0153e-03 code: 9.2690e-03 total: 9.2690e-03 | time: 0.034
I 06.25/06:58:30 solver.py:175 ] Epoch: [108/400][260/352] lr: 1.87e-04 | recon: 5.0300e-03 code: 9.2862e-03 total: 9.2862e-03 | time: 0.035
I 06.25/06:58:30 solver.py:175 ] Epoch: [108/400][280/352] lr: 1.87e-04 | recon: 5.0507e-03 code: 9.3009e-03 total: 9.3009e-03 | time: 0.035
I 06.25/06:58:31 solver.py:175 ] Epoch: [108/400][300/352] lr: 1.87e-04 | recon: 5.0480e-03 code: 9.2975e-03 total: 9.2975e-03 | time: 0.035
I 06.25/06:58:32 solver.py:175 ] Epoch: [108/400][320/352] lr: 1.87e-04 | recon: 5.0824e-03 code: 9.3125e-03 total: 9.3125e-03 | time: 0.035
I 06.25/06:58:32 solver.py:175 ] Epoch: [108/400][340/352] lr: 1.87e-04 | recon: 5.0915e-03 code: 9.3069e-03 total: 9.3069e-03 | time: 0.035
I 06.25/06:58:33 solver.py:195 ] => Train  Recon loss: 5.0825e-03 | Code loss: 9.3029e-03 | Total: 9.3029e-03 | adapter/W1_norm=9.4448e+01 | adapter/W1_mean=-2.9398e-04 | adapter/W1_std=4.6116e-02 | adapter/W2_norm=2.3512e+01 | adapter/W2_mean=-1.9006e-07 | adapter/W2_std=1.1480e-02 | adapter/delta_ratio=1.5524e+00

I 06.25/06:58:33 solver.py:275 ] 
=! Best NMSE: -1.9236e+01 (epoch=90)

I 06.25/06:58:34 solver.py:175 ] Epoch: [109/400][20/352] lr: 1.87e-04 | recon: 5.1072e-03 code: 9.1143e-03 total: 9.1143e-03 | time: 0.044
I 06.25/06:58:35 solver.py:175 ] Epoch: [109/400][40/352] lr: 1.87e-04 | recon: 5.0841e-03 code: 9.2182e-03 total: 9.2182e-03 | time: 0.039
I 06.25/06:58:35 solver.py:175 ] Epoch: [109/400][60/352] lr: 1.87e-04 | recon: 5.1414e-03 code: 9.2723e-03 total: 9.2723e-03 | time: 0.037
I 06.25/06:58:36 solver.py:175 ] Epoch: [109/400][80/352] lr: 1.87e-04 | recon: 5.0869e-03 code: 9.2786e-03 total: 9.2786e-03 | time: 0.037
I 06.25/06:58:37 solver.py:175 ] Epoch: [109/400][100/352] lr: 1.87e-04 | recon: 5.0717e-03 code: 9.3097e-03 total: 9.3097e-03 | time: 0.036
I 06.25/06:58:37 solver.py:175 ] Epoch: [109/400][120/352] lr: 1.87e-04 | recon: 5.0549e-03 code: 9.3429e-03 total: 9.3429e-03 | time: 0.036
I 06.25/06:58:38 solver.py:175 ] Epoch: [109/400][140/352] lr: 1.87e-04 | recon: 5.0706e-03 code: 9.3506e-03 total: 9.3506e-03 | time: 0.036
I 06.25/06:58:39 solver.py:175 ] Epoch: [109/400][160/352] lr: 1.87e-04 | recon: 5.0673e-03 code: 9.3450e-03 total: 9.3450e-03 | time: 0.036
I 06.25/06:58:39 solver.py:175 ] Epoch: [109/400][180/352] lr: 1.87e-04 | recon: 5.0536e-03 code: 9.2834e-03 total: 9.2834e-03 | time: 0.036
I 06.25/06:58:40 solver.py:175 ] Epoch: [109/400][200/352] lr: 1.87e-04 | recon: 4.9989e-03 code: 9.2602e-03 total: 9.2602e-03 | time: 0.036
I 06.25/06:58:41 solver.py:175 ] Epoch: [109/400][220/352] lr: 1.87e-04 | recon: 4.9799e-03 code: 9.2601e-03 total: 9.2601e-03 | time: 0.036
I 06.25/06:58:41 solver.py:175 ] Epoch: [109/400][240/352] lr: 1.87e-04 | recon: 5.0300e-03 code: 9.2746e-03 total: 9.2746e-03 | time: 0.036
I 06.25/06:58:42 solver.py:175 ] Epoch: [109/400][260/352] lr: 1.87e-04 | recon: 5.0413e-03 code: 9.2652e-03 total: 9.2652e-03 | time: 0.036
I 06.25/06:58:43 solver.py:175 ] Epoch: [109/400][280/352] lr: 1.87e-04 | recon: 5.0701e-03 code: 9.2706e-03 total: 9.2706e-03 | time: 0.036
